user_id,anime_id,derived_rating
60,59130,0.40000
60,59135,0.38462
60,59161,0.37037
60,59205,0.35714
60,59207,0.34483
60,59342,0.33333
60,59360,0.32258
60,59424,0.31250
60,59597,0.30303
60,59619,0.29412
60,59632,0.28571
60,59791,1.00000
60,59986,0.27778
60,60154,0.27027
60,60543,0.26316
60,60651,0.25641
60,60951,0.25000
61,21,10.00000
61,28249,5.00000
62,59597,10.00000
63,966,10.00000
63,8687,5.00000
63,58812,3.33333
63,59342,2.50000
64,21,3.33333
64,918,10.00000
64,37347,2.50000
64,50608,2.00000
64,59062,1.66667
64,59177,1.42857
64,59205,5.00000
64,59986,1.25000
64,60543,1.11111
64,60732,1.00000
65,96,10.00000
65,482,5.00000
65,764,3.33333
65,1264,2.50000
65,1316,2.00000
65,1410,1.66667
65,1894,1.42857
65,2316,1.25000
65,3022,1.11111
65,3101,1.00000
65,3270,0.90909
65,3444,0.83333
65,3619,0.76923
65,3672,0.71429
65,5833,0.66667
65,5997,0.62500
65,6868,0.58824
65,6917,0.55556
65,8194,0.52632
65,9284,0.50000
65,13585,0.47619
65,17467,0.45455
65,19157,0.43478
65,19997,0.41667
65,42057,0.40000
65,48391,0.38462
65,48452,0.37037
65,49778,0.35714
65,50694,0.34483
65,53397,0.33333
65,53512,0.32258
65,53907,0.31250
65,54028,0.30303
65,54197,0.29412
65,55830,0.28571
65,56420,0.27778
65,56700,0.27027
65,56907,0.26316
65,57184,0.25641
65,58082,0.25000
65,58811,0.24390
65,58812,0.23810
65,58913,0.23256
65,58996,0.22727
65,59062,0.22222
65,59095,0.21739
65,59130,0.21277
65,59205,0.20833
65,59207,0.20408
65,59402,0.20000
65,59424,0.19608
65,59459,0.19231
65,59619,0.18868
65,59666,0.18519
65,59689,0.18182
65,59791,0.17857
65,60130,0.17544
65,60131,0.17241
65,60260,0.16949
65,60285,0.16667
65,60315,0.16393
65,60316,0.16129
65,60401,0.15873
65,60506,0.15625
65,60535,0.15385
65,60543,0.15152
65,60603,0.14925
65,60651,0.14706
65,60697,0.14493
65,60732,0.14286
65,60951,0.14085
65,61274,0.13889
65,61322,0.13699
65,62238,0.13514
66,45,0.45455
66,53,0.43478
66,235,1.00000
66,345,0.41667
66,355,0.40000
66,457,3.33333
66,918,0.90909
66,1453,0.38462
66,2034,0.37037
66,3006,2.50000
66,3731,0.35714
66,4081,0.83333
66,5690,0.34483
66,5941,2.00000
66,6746,0.33333
66,11597,0.32258
66,14713,0.76923
66,27441,0.55556
66,32937,0.31250
66,35249,0.30303
66,36864,0.50000
66,41025,0.29412
66,45055,0.71429
66,45653,0.28571
66,49782,0.27778
66,49784,0.27027
66,51614,0.66667
66,51680,0.26316
66,51772,10.00000
66,51815,0.47619
66,52481,0.25641
66,54284,0.62500
66,54829,0.25000
66,55071,0.24390
66,55318,0.23810
66,55842,0.23256
66,55866,1.66667
66,56228,0.22727
66,56752,0.22222
66,56964,0.52632
66,57181,0.21739
66,57362,0.21277
66,57524,0.20833
66,57611,0.20408
66,57719,1.42857
66,58811,0.20000
66,58853,0.19608
66,58939,0.19231
66,59062,5.00000
66,59136,1.25000
66,59207,0.18868
66,59421,0.18519
66,59597,0.18182
66,59689,0.17857
66,60130,0.17544
66,60131,0.58824
66,60334,0.17241
66,60377,0.16949
66,60535,1.11111
67,482,10.00000
67,846,5.00000
67,18897,3.33333
67,29803,2.50000
67,33899,2.00000
67,34104,1.66667
67,40488,1.42857
67,41120,1.25000
67,41589,1.11111
67,44516,1.00000
67,48736,0.90909
67,49556,0.83333
67,49979,0.76923
67,50185,0.71429
67,50602,0.66667
67,50652,0.62500
67,52865,0.58824
67,53132,0.55556
69,170,2.50000
69,3652,2.00000
69,16700,1.66667
69,23423,1.42857
69,39741,1.25000
69,42205,1.11111
69,42892,1.00000
69,49778,0.90909
69,49818,0.83333
69,50694,0.76923
69,50855,0.71429
69,53065,0.66667
69,54028,3.33333
69,55830,0.62500
69,56907,0.58824
69,57907,0.55556
69,58390,0.52632
69,58749,0.50000
69,58811,0.47619
69,58913,0.45455
69,59062,0.43478
69,59130,0.41667
69,59177,0.40000
69,59205,0.38462
69,59207,0.37037
69,59459,0.35714
69,59597,0.34483
69,59619,0.33333
69,59632,0.32258
69,59845,0.31250
69,59898,0.30303
69,59986,0.29412
69,60260,0.28571
69,60285,0.27778
69,60334,10.00000
69,60489,5.00000
69,60543,0.27027
69,61322,0.26316
70,7261,3.33333
70,17147,2.50000
70,19157,10.00000
70,22955,1.25000
70,23579,2.00000
70,23781,1.11111
70,29865,1.66667
70,32831,1.00000
70,53065,5.00000
70,56885,1.42857
70,59597,0.90909
70,59986,0.83333
70,60543,0.76923
70,61793,0.71429
72,586,0.45455
72,2246,0.43478
72,12815,0.41667
72,37962,0.52632
72,40417,0.40000
72,48471,0.38462
72,49778,10.00000
72,49818,0.37037
72,53447,0.35714
72,56420,1.00000
72,57433,0.34483
72,57907,0.50000
72,58197,0.90909
72,58390,5.00000
72,58811,0.33333
72,58883,0.32258
72,58913,3.33333
72,59062,0.31250
72,59177,2.50000
72,59205,0.83333
72,59207,2.00000
72,59342,0.76923
72,59402,0.30303
72,59421,0.47619
72,59459,0.29412
72,59597,1.66667
72,59619,1.42857
72,59632,0.71429
72,59845,0.28571
72,59898,0.27778
72,60130,0.27027
72,60131,0.26316
72,60260,0.66667
72,60285,0.62500
72,60315,0.25641
72,60316,0.25000
72,60334,1.25000
72,60401,1.11111
72,60543,0.58824
72,60697,0.55556
72,60732,0.24390
72,61322,0.23810
73,52347,10.00000
74,53447,10.00000
74,58812,5.00000
74,59177,3.33333
74,60543,2.50000
74,61322,2.00000
75,15051,10.00000
75,18277,5.00000
75,19111,3.33333
75,20745,2.50000
75,31500,2.00000
75,46095,1.66667
76,19,10.00000
76,235,3.33333
76,1453,1.00000
76,9253,2.50000
76,10800,2.00000
76,11061,0.90909
76,14397,0.83333
76,14741,1.66667
76,20507,1.42857
76,31240,1.25000
76,32526,1.11111
76,33354,0.76923
76,34034,5.00000
76,34612,0.71429
76,34984,0.66667
76,37991,0.62500
76,52305,0.58824
76,53876,0.55556
76,57864,0.52632
76,59845,0.50000
76,59898,0.47619
77,34368,1.66667
77,37991,10.00000
77,54617,3.33333
77,56784,5.00000
77,57796,2.50000
77,60009,2.00000
79,49778,10.00000
79,53447,5.00000
79,55995,3.33333
79,58811,2.50000
79,58913,2.00000
79,59062,1.66667
79,59177,1.42857
79,59421,1.25000
79,59459,1.11111
79,59597,1.00000
79,59935,0.90909
79,60260,0.83333
79,60285,0.76923
79,60543,0.71429
79,60732,0.66667
79,61322,0.62500
82,21,3.33333
82,5420,2.50000
82,6586,0.90909
82,49778,2.00000
82,49818,10.00000
82,54028,0.83333
82,57907,1.66667
82,59005,1.42857
82,59062,0.76923
82,59459,0.71429
82,59597,0.66667
82,59619,1.25000
82,59791,1.11111
82,59845,1.00000
82,60285,0.62500
82,60334,5.00000
82,60665,0.58824
82,60697,0.55556
82,60732,0.52632
82,60951,0.50000
82,61322,0.47619
83,29643,2.50000
83,34572,2.00000
83,44042,10.00000
83,50694,1.66667
83,51768,3.33333
83,53065,1.42857
83,56693,1.25000
83,56700,1.11111
83,56885,5.00000
83,57907,1.00000
83,58197,0.90909
83,59095,0.83333
83,59177,0.76923
83,59277,0.71429
83,59597,0.66667
83,59791,0.62500
83,60543,0.58824
83,61339,0.55556
84,21,5.00000
84,50738,2.50000
84,52588,2.00000
84,54492,10.00000
84,57554,3.33333
84,58359,1.66667
84,58614,1.42857
84,59452,1.25000
84,59730,1.11111
84,60140,1.00000
84,60157,0.90909
85,50694,10.00000
85,50738,5.00000
85,52709,3.33333
85,54724,2.50000
85,54968,2.00000
85,55071,1.66667
85,55514,1.42857
85,55842,1.25000
85,55995,1.11111
85,55997,1.00000
85,56400,0.90909
85,57181,0.83333
85,57592,0.76923
85,57648,0.71429
85,57719,0.66667
85,58059,0.62500
85,58131,0.58824
85,58172,0.55556
85,58359,0.52632
85,58514,0.50000
85,58567,0.47619
85,58714,0.45455
85,59131,0.43478
85,59135,0.41667
85,59144,0.40000
85,59349,0.38462
85,59452,0.37037
85,59514,0.35714
85,59597,0.34483
85,59730,0.33333
85,59828,0.32258
85,60140,0.31250
85,60154,0.30303
85,60293,0.29412
85,60449,0.28571
86,35249,10.00000
86,53065,5.00000
86,58390,3.33333
86,59597,2.50000
86,59845,2.00000
86,60083,1.66667
86,60285,1.42857
86,60543,1.25000
87,918,10.00000
87,9969,5.00000
87,35737,3.33333
87,40333,2.50000
87,50694,2.00000
87,52215,1.66667
87,53065,1.42857
87,53865,1.25000
87,53924,1.11111
87,54744,1.00000
87,55830,0.90909
87,55911,0.83333
87,55994,0.76923
87,55997,0.71429
87,56165,0.66667
87,56538,0.62500
87,56700,0.58824
87,57360,0.55556
87,57433,0.52632
87,57907,0.50000
87,58390,0.47619
87,58516,0.45455
87,58572,0.43478
87,58811,0.41667
87,58913,0.40000
87,59062,0.38462
87,59207,0.37037
87,59277,0.35714
87,59342,0.34483
87,59360,0.33333
87,59361,0.32258
87,59402,0.31250
87,59459,0.30303
87,59597,0.29412
87,59791,0.28571
87,59845,0.27778
87,59898,0.27027
87,59986,0.26316
87,60285,0.25641
87,60334,0.25000
87,60543,0.24390
87,60951,0.23810
87,61322,0.23256
88,290,0.90909
88,392,0.83333
88,1088,0.76923
88,1089,0.71429
88,1124,0.66667
88,1453,0.62500
88,1482,2.00000
88,2030,0.58824
88,4186,0.55556
88,6114,0.52632
88,8086,0.50000
88,10800,0.47619
88,10897,0.45455
88,16417,0.43478
88,24919,0.41667
88,28623,0.40000
88,33047,1.11111
88,35134,0.38462
88,35737,1.66667
88,36882,0.37037
88,36990,0.35714
88,38664,0.34483
88,38816,0.33333
88,39547,10.00000
88,40206,0.32258
88,40357,0.31250
88,40485,0.30303
88,40787,0.29412
88,41372,0.28571
88,41530,0.27778
88,42203,0.27027
88,47778,5.00000
88,48583,0.26316
88,49310,0.25641
88,49613,0.25000
88,50184,1.00000
88,50652,0.24390
88,50739,0.23810
88,51122,0.23256
88,51462,0.22727
88,51678,0.22222
88,51916,0.21739
88,52215,0.21277
88,52347,0.20833
88,52481,0.20408
88,52962,0.20000
88,53111,0.19608
88,53434,0.19231
88,54362,1.25000
88,54595,0.18868
88,54714,0.18519
88,54744,0.18182
88,54794,0.17857
88,54968,3.33333
88,56242,0.17544
88,56352,0.17241
88,57524,1.42857
88,58426,0.16949
88,59636,2.50000
88,60489,0.16667
90,170,1.42857
90,2001,1.25000
90,34984,10.00000
90,37141,0.55556
90,37520,2.50000
90,49778,0.71429
90,58390,5.00000
90,58913,3.33333
90,59005,0.66667
90,59062,0.52632
90,59177,0.62500
90,59207,1.11111
90,59459,0.58824
90,59619,1.00000
90,59632,0.90909
90,59791,0.83333
90,59898,0.76923
90,60334,2.00000
90,60543,1.66667
91,55514,10.00000
91,56907,5.00000
91,58812,3.33333
91,59131,2.50000
91,59342,2.00000
91,59424,1.66667
91,59459,1.42857
91,59597,1.25000
91,60523,1.11111
92,11771,0.83333
92,16049,0.76923
92,31240,0.71429
92,40359,1.66667
92,53397,0.66667
92,53770,5.00000
92,58811,1.11111
92,59062,0.62500
92,59095,3.33333
92,59130,0.58824
92,59177,0.55556
92,59205,1.42857
92,59459,2.50000
92,59845,10.00000
92,60285,1.00000
92,60543,1.25000
92,60732,0.90909
92,61274,2.00000
92,61322,0.52632
94,12445,2.50000
94,20785,3.33333
94,21353,2.00000
94,23133,0.71429
94,23289,0.66667
94,24011,0.62500
94,28623,5.00000
94,30014,1.66667
94,30895,0.37037
94,31404,0.58824
94,32360,0.55556
94,32961,0.52632
94,36632,0.50000
94,37657,0.47619
94,39790,1.42857
94,47160,1.25000
94,48252,10.00000
94,50307,1.11111
94,50678,1.00000
94,51180,0.90909
94,55997,0.45455
94,56693,0.35714
94,59002,0.43478
94,59095,0.34483
94,59130,0.41667
94,59135,0.83333
94,59424,0.40000
94,59730,0.38462
94,60316,0.33333
94,60732,0.76923
95,60334,10.00000
97,21,10.00000
97,23273,5.00000
97,40507,3.33333
97,48583,2.50000
97,48849,2.00000
97,54900,1.66667
97,55813,1.42857
98,21,10.00000
98,407,5.00000
98,5675,3.33333
98,28619,2.50000
98,34572,2.00000
98,35834,1.66667
98,58812,1.42857
98,59062,1.25000
98,59189,1.11111
98,59632,1.00000
98,60260,0.90909
98,61274,0.83333
98,61322,0.76923
99,8,0.23256
99,19,0.22727
99,102,0.22222
99,110,10.00000
99,136,5.00000
99,223,0.21739
99,274,0.21277
99,287,0.76923
99,348,0.71429
99,392,0.20833
99,479,0.66667
99,534,0.62500
99,668,3.33333
99,813,0.58824
99,933,0.20408
99,1184,0.20000
99,1498,0.19608
99,1559,0.19231
99,1623,0.18868
99,1842,0.55556
99,2084,0.18519
99,2244,0.18182
99,2402,0.17857
99,2986,2.50000
99,3137,0.17544
99,3545,0.17241
99,4136,0.16949
99,4151,0.16667
99,4192,0.52632
99,6030,0.50000
99,6114,0.16393
99,8676,0.16129
99,10378,0.47619
99,11013,0.15873
99,11341,0.15625
99,12191,0.15385
99,13161,0.15152
99,14093,0.14925
99,17681,0.45455
99,18897,0.14706
99,20787,0.14493
99,22189,0.14286
99,22319,0.14085
99,23135,2.00000
99,25777,0.43478
99,25879,0.41667
99,26055,0.40000
99,29787,0.38462
99,30694,0.37037
99,31710,0.13889
99,31733,0.13699
99,31764,0.13514
99,32182,0.13333
99,32189,0.13158
99,32555,0.12987
99,32899,0.12821
99,33184,0.35714
99,33253,0.12658
99,33589,1.66667
99,33948,0.34483
99,34572,1.42857
99,36316,0.12500
99,36906,0.12346
99,37141,0.12195
99,37178,0.12048
99,37206,0.11905
99,37430,0.11765
99,37449,0.11628
99,37555,0.11494
99,37587,0.11364
99,37786,0.11236
99,37885,0.11111
99,38062,0.33333
99,38337,0.10989
99,39247,0.32258
99,39388,0.10870
99,39609,0.10753
99,39790,1.25000
99,39988,0.10638
99,40059,0.10526
99,40550,0.10417
99,41923,0.10309
99,42745,0.10204
99,42808,0.10101
99,45425,0.10000
99,50738,1.11111
99,51020,0.31250
99,51219,1.00000
99,52461,0.30303
99,52608,0.29412
99,54103,0.28571
99,57611,0.90909
99,58725,0.27778
99,58811,0.27027
99,59161,0.26316
99,59177,0.25641
99,59192,0.83333
99,59791,0.25000
99,59898,0.24390
99,60285,0.23810
100,103,10.00000
100,6444,5.00000
100,48583,3.33333
101,21,10.00000
101,35737,5.00000
101,40046,3.33333
101,50694,2.50000
101,57181,2.00000
101,57334,1.66667
101,57554,1.42857
101,57719,1.25000
101,59361,1.11111
102,1347,10.00000
102,1565,5.00000
102,2025,3.33333
102,2363,2.50000
102,16067,2.00000
102,16904,1.66667
102,23283,1.42857
102,31772,1.25000
102,38003,1.11111
102,38680,1.00000
102,44961,0.90909
102,52701,0.83333
102,57907,0.76923
102,58913,0.71429
102,59177,0.66667
102,59205,0.62500
102,60489,0.58824
102,60543,0.55556
103,53065,5.00000
103,58390,3.33333
103,59062,2.50000
103,59177,1.25000
103,59342,1.42857
103,59791,2.00000
103,60543,10.00000
103,61322,1.66667
105,329,10.00000
105,35838,5.00000
105,50694,3.33333
105,54028,2.50000
105,58390,2.00000
105,60543,1.66667
106,170,5.00000
106,285,3.33333
106,918,10.00000
106,1887,2.50000
106,34572,2.00000
106,53065,1.66667
106,59986,1.42857
107,21,1.11111
107,269,1.00000
107,1482,0.90909
107,2282,0.83333
107,8795,0.27027
107,28149,0.26316
107,28621,0.25641
107,32899,0.25000
107,37520,10.00000
107,39783,0.40000
107,40907,5.00000
107,40908,0.76923
107,42203,3.33333
107,42670,0.71429
107,45613,0.66667
107,47163,0.38462
107,48675,0.62500
107,49596,2.50000
107,49979,0.37037
107,49981,0.35714
107,50184,0.34483
107,50306,0.33333
107,50481,0.32258
107,50713,0.58824
107,51417,0.55556
107,52635,0.52632
107,52995,0.50000
107,53126,0.47619
107,53439,0.31250
107,53613,0.45455
107,54632,0.30303
107,54837,0.43478
107,54852,0.29412
107,55150,0.28571
107,56228,0.27778
107,57100,0.24390
107,57181,0.41667
107,57864,2.00000
107,58572,1.66667
107,59845,1.42857
107,59986,1.25000
108,21,1.42857
108,235,0.58824
108,44191,2.50000
108,49778,0.55556
108,50694,0.52632
108,50855,0.50000
108,53065,0.90909
108,53397,0.47619
108,53447,10.00000
108,53512,0.45455
108,53876,1.25000
108,54028,0.43478
108,54145,0.41667
108,55689,0.40000
108,56566,0.71429
108,56693,0.38462
108,56700,0.37037
108,56885,0.13514
108,56907,0.35714
108,57433,0.34483
108,57907,0.33333
108,58197,0.32258
108,58390,2.00000
108,58780,0.31250
108,58811,0.30303
108,58812,1.11111
108,58913,0.29412
108,58957,0.28571
108,58996,0.27778
108,59062,0.27027
108,59078,0.26316
108,59095,0.25641
108,59130,0.25000
108,59161,0.24390
108,59177,0.23810
108,59205,0.23256
108,59207,0.66667
108,59277,0.22727
108,59342,0.22222
108,59402,0.21739
108,59421,0.21277
108,59459,3.33333
108,59597,0.20833
108,59619,0.83333
108,59632,0.20408
108,59662,0.20000
108,59689,0.19608
108,59791,1.66667
108,59845,5.00000
108,59898,0.19231
108,59986,0.18868
108,60130,0.18519
108,60131,0.18182
108,60260,0.17857
108,60285,0.17544
108,60315,0.17241
108,60316,0.16949
108,60334,0.16667
108,60401,0.16393
108,60407,1.00000
108,60523,0.16129
108,60543,0.76923
108,60562,0.62500
108,60603,0.15873
108,60651,0.15625
108,60665,0.15385
108,60697,0.15152
108,60732,0.14925
108,61092,0.14706
108,61272,0.13333
108,61274,0.14493
108,61322,0.14286
108,61339,0.14085
108,61625,0.13889
108,62149,0.13699
110,750,10.00000
110,32829,0.66667
110,38003,0.40000
110,44042,1.66667
110,49778,1.42857
110,53065,1.25000
110,56700,0.62500
110,57907,1.11111
110,58390,1.00000
110,58811,0.58824
110,58913,3.33333
110,59062,2.50000
110,59130,0.90909
110,59177,0.83333
110,59192,5.00000
110,59342,0.41667
110,59597,0.55556
110,59619,0.52632
110,59791,0.76923
110,59845,0.71429
110,59898,0.50000
110,60285,0.47619
110,60543,2.00000
110,60732,0.45455
110,61322,0.43478
111,35851,2.50000
111,40787,2.00000
111,49818,10.00000
111,52619,1.66667
111,53447,5.00000
111,59062,1.42857
111,59192,3.33333
111,59361,1.25000
111,59791,1.11111
111,59845,1.00000
111,60543,0.90909
114,81,1.42857
114,145,1.25000
114,160,1.11111
114,369,1.00000
114,455,0.90909
114,486,0.83333
114,563,0.76923
114,782,0.71429
114,795,0.66667
114,1025,0.62500
114,1051,0.58824
114,1177,0.55556
114,1288,0.52632
114,1384,0.50000
114,2012,0.47619
114,2025,0.45455
114,2225,0.43478
114,2828,10.00000
114,2966,0.41667
114,3754,0.40000
114,4087,0.38462
114,5041,0.37037
114,6802,5.00000
114,7588,0.35714
114,9996,0.34483
114,25183,2.00000
114,28223,2.50000
114,33337,0.33333
114,36563,0.32258
114,36649,0.31250
114,37914,0.30303
114,39806,3.33333
114,40056,0.29412
114,40333,0.28571
114,48849,0.27778
114,49040,0.27027
114,52093,1.66667
114,52215,0.26316
114,52701,0.25641
114,52991,0.25000
114,53393,0.24390
114,56662,0.23810
114,57334,0.23256
114,60083,0.22727
115,21,10.00000
115,12531,1.25000
115,48583,1.42857
115,58913,5.00000
115,59898,2.50000
115,60130,2.00000
115,60131,1.11111
115,60334,1.66667
115,60543,3.33333
116,21,10.00000
116,392,2.00000
116,777,1.66667
116,820,5.00000
116,42310,3.33333
116,44511,1.42857
116,47778,2.50000
116,48661,1.25000
117,17074,10.00000
117,53065,0.90909
117,54028,1.42857
117,56693,1.25000
117,58390,5.00000
117,59177,2.50000
117,59597,0.83333
117,59845,2.00000
117,59898,1.11111
117,59986,3.33333
117,60285,0.76923
117,60334,1.66667
117,60543,0.71429
117,61322,1.00000
118,21,10.00000
118,53065,0.83333
118,53447,3.33333
118,55830,5.00000
118,57433,0.76923
118,57907,0.58824
118,58390,0.71429
118,58811,0.52632
118,58812,2.50000
118,58913,1.11111
118,58996,1.66667
118,59062,0.55556
118,59177,1.00000
118,59597,2.00000
118,59845,1.42857
118,59898,0.66667
118,59986,0.50000
118,60285,0.47619
118,60334,0.90909
118,60543,1.25000
118,61322,0.62500
119,1567,10.00000
119,3225,5.00000
119,29787,3.33333
119,50694,2.50000
119,53065,2.00000
119,53512,1.66667
119,54028,1.42857
119,56693,1.25000
119,57433,1.11111
119,58390,1.00000
119,58913,0.90909
119,59095,0.83333
119,59277,0.76923
119,59421,0.71429
119,59459,0.66667
119,59619,0.62500
119,59689,0.58824
119,59791,0.55556
119,59845,0.52632
119,59898,0.50000
119,60260,0.47619
119,60401,0.45455
119,60523,0.43478
119,60543,0.41667
119,61339,0.40000
120,457,10.00000
120,1457,5.00000
120,1535,3.33333
120,28735,2.50000
120,31240,2.00000
120,38080,1.66667
120,38680,1.42857
120,38691,1.25000
120,40716,1.11111
120,40748,1.00000
120,46095,0.90909
120,47250,0.83333
120,51122,0.76923
120,54199,0.71429
120,60543,0.66667
122,269,10.00000
122,9874,5.00000
122,13561,3.33333
122,14753,2.50000
122,16099,0.20833
122,17879,2.00000
122,19575,1.66667
122,19953,0.20408
122,21241,1.42857
122,23405,1.25000
122,23423,1.11111
122,23487,1.00000
122,23735,0.90909
122,23781,0.83333
122,24699,0.76923
122,25117,0.71429
122,25341,0.24390
122,25647,0.66667
122,27633,0.62500
122,27911,0.58824
122,28063,0.20000
122,28149,0.55556
122,29165,0.52632
122,30370,0.50000
122,30499,0.19608
122,30988,0.23810
122,31070,0.47619
122,31380,0.45455
122,31883,0.43478
122,32455,0.41667
122,32954,0.40000
122,32959,0.38462
122,33164,0.37037
122,36106,0.35714
122,37087,0.19231
122,38349,0.34483
122,38793,0.18868
122,40656,0.33333
122,40750,0.32258
122,41694,0.18519
122,42205,0.23256
122,44042,0.31250
122,45604,0.18182
122,48981,0.17857
122,49780,0.30303
122,49858,0.22727
122,49981,0.13514
122,50273,0.17544
122,50694,0.17241
122,51122,0.29412
122,51535,0.28571
122,53787,0.16949
122,54041,0.13333
122,54112,0.16667
122,54743,0.16393
122,55514,0.16129
122,56700,0.15873
122,57181,0.15625
122,57891,0.15385
122,57907,0.15152
122,58390,0.26316
122,58779,0.14925
122,58811,0.13158
122,58913,0.22222
122,59062,0.14706
122,59177,0.14493
122,59207,0.27778
122,59402,0.14286
122,59689,0.14085
122,59791,0.25641
122,59845,0.25000
122,60263,0.27027
122,60285,0.13889
122,60543,0.13699
122,60951,0.21739
122,61322,0.21277
123,8074,10.00000
123,11617,5.00000
123,15451,3.33333
123,24703,2.50000
123,34964,2.00000
123,46569,1.42857
123,49891,1.25000
123,53439,1.66667
123,55717,1.11111
123,56690,1.00000
123,56923,0.90909
124,49778,5.00000
124,53397,3.33333
124,56700,2.50000
124,56885,10.00000
124,57907,2.00000
124,58390,1.66667
124,58913,1.42857
124,59062,1.25000
124,59177,1.11111
124,59205,1.00000
124,59459,0.90909
124,59597,0.83333
124,59845,0.76923
124,59898,0.71429
124,59986,0.66667
124,60285,0.62500
124,60334,0.58824
124,60543,0.55556
124,61322,0.52632
125,21,10.00000
125,40333,3.33333
125,49387,2.50000
125,51105,2.00000
125,51818,1.66667
125,52701,1.42857
125,52741,1.25000
125,54112,1.11111
125,54900,1.00000
125,56038,0.90909
125,56894,0.83333
125,57592,0.76923
125,60022,5.00000
125,60146,0.71429
126,57,1.42857
126,32526,2.50000
126,34798,10.00000
126,35756,2.00000
126,46095,1.66667
126,52578,3.33333
126,55318,5.00000
127,21,10.00000
127,48316,1.66667
127,51119,1.42857
127,51180,1.25000
127,52034,3.33333
127,52347,1.11111
127,52405,5.00000
127,52991,2.50000
127,54492,2.00000
127,59730,1.00000
129,96,5.00000
129,530,10.00000
129,1264,1.25000
129,49778,3.33333
129,50613,0.62500
129,53447,2.50000
129,53889,0.55556
129,55911,2.00000
129,56566,1.11111
129,58811,1.00000
129,59062,0.52632
129,59177,0.58824
129,59277,0.90909
129,59597,1.66667
129,59632,0.83333
129,59791,0.76923
129,60285,1.42857
129,60334,0.71429
129,61322,0.66667
130,235,10.00000
130,1735,5.00000
131,74,2.00000
131,40956,1.66667
131,53065,10.00000
131,53447,1.42857
131,57433,0.90909
131,58390,1.25000
131,58812,5.00000
131,59791,3.33333
131,59898,2.50000
131,60334,1.11111
131,60543,1.00000
132,36704,1.66667
132,37171,5.00000
132,37597,2.00000
132,58913,3.33333
132,59898,10.00000
132,60131,2.50000
133,30,0.52632
133,134,0.50000
133,210,10.00000
133,603,0.47619
133,836,0.45455
133,1808,5.00000
133,5914,0.43478
133,10020,0.41667
133,21273,0.62500
133,48675,0.40000
133,50694,3.33333
133,53128,2.50000
133,54855,0.58824
133,56907,2.00000
133,59095,0.38462
133,59130,1.66667
133,59161,1.42857
133,59205,1.25000
133,59207,1.11111
133,59459,1.00000
133,59689,0.55556
133,59791,0.90909
133,59898,0.83333
133,59986,0.76923
133,60316,0.71429
133,60951,0.66667
134,19363,10.00000
134,49778,5.00000
134,50694,3.33333
134,53065,2.50000
134,53397,2.00000
134,53512,1.66667
134,54028,1.42857
134,55689,1.25000
134,56693,1.11111
134,56700,1.00000
134,56907,0.90909
134,57433,0.83333
134,57907,0.76923
134,58390,0.71429
134,58957,0.66667
134,59095,0.62500
134,59130,0.58824
134,59161,0.55556
134,59177,0.52632
134,59192,0.50000
134,59205,0.47619
134,59207,0.45455
134,59277,0.43478
134,59402,0.41667
134,59421,0.40000
134,59424,0.38462
134,59459,0.37037
134,59597,0.35714
134,59632,0.34483
134,59689,0.33333
134,59791,0.32258
134,59845,0.31250
134,59898,0.30303
134,59986,0.29412
134,60260,0.28571
134,60316,0.27778
134,60523,0.27027
134,60543,0.26316
134,60665,0.25641
134,60697,0.25000
134,60732,0.24390
134,60951,0.23810
136,50738,0.62500
136,52080,0.41667
136,52215,10.00000
136,52347,2.50000
136,52481,0.40000
136,52709,0.38462
136,53128,0.58824
136,53723,0.37037
136,54492,5.00000
136,54724,2.00000
136,54726,0.35714
136,54855,0.34483
136,54857,1.66667
136,55071,1.42857
136,55318,1.25000
136,55514,0.33333
136,55842,0.32258
136,55887,0.31250
136,55995,0.30303
136,55996,0.29412
136,56038,0.55556
136,56662,1.11111
136,56701,1.00000
136,56843,0.28571
136,56964,0.27778
136,57181,0.52632
136,57360,0.27027
136,57362,0.26316
136,57517,0.25641
136,57554,0.90909
136,57611,0.25000
136,57648,0.50000
136,58131,0.24390
136,58173,0.23810
136,58271,0.23256
136,58272,0.22727
136,58357,0.43478
136,58359,0.22222
136,58445,0.21739
136,58514,3.33333
136,58572,0.83333
136,58600,0.21277
136,58725,0.20833
136,58853,0.20408
136,59055,0.20000
136,59135,0.19608
136,59136,0.19231
136,59142,0.47619
136,59160,0.76923
136,59169,0.18868
136,59189,0.45455
136,59322,0.18519
136,59360,0.18182
136,59452,0.17857
136,59466,0.71429
136,59828,0.66667
136,59935,0.17544
136,60083,0.17241
136,60140,0.16949
136,60146,0.16667
136,60154,0.16393
136,60157,0.16129
136,60293,0.15873
136,60377,0.15625
139,26123,10.00000
139,34279,0.66667
139,35062,3.33333
139,35760,2.50000
139,36432,0.58824
139,37520,2.00000
139,37576,0.62500
139,38408,1.11111
139,40540,1.00000
139,40590,1.66667
139,40716,0.90909
139,49458,5.00000
139,49784,1.42857
139,50346,0.83333
139,50739,0.76923
139,51122,1.25000
139,51462,0.71429
140,21,10.00000
140,34566,5.00000
140,54789,3.33333
140,55514,2.50000
140,56964,2.00000
140,58390,1.66667
140,58426,1.42857
140,58811,1.25000
140,58913,1.11111
140,59062,1.00000
140,59177,0.90909
140,59597,0.83333
140,59730,0.76923
140,59845,0.71429
140,59986,0.66667
140,59989,0.62500
